"text","diggCount","replyCommentTotal","createTimeISO","uniqueId","videoWebUrl","uid","cid","avatarThumbnail"
"do they know it? 😳","14","0","2026-04-14T20:42:16.000Z","ultimate3763","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7423071013091755014","7628717988984423176","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f33e404d4f38e33d839a9b232b65e2aa~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=51adbede&x-expires=1776834000&x-signature=WSlbl01x%2Fu0g55bu6sl60Tj%2FLUI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"I don’t think this is a bad thing. To get to a point in society where people don’t have to work 🤷🏻‍♀️","10","18","2026-04-15T06:43:55.000Z","jasmineroseeden","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6796649900865012741","7628872984807965462","https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/532c18a8c2a60349d0e5449271b854ee~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a14d50a3&x-expires=1776834000&x-signature=EVDmrBaM%2FYZEyQQmteinXnn1ZqE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"Way is that bad?","8","37","2026-04-14T12:18:36.000Z","mariussukystravel","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6918305274982138886","7628588200373846806","https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/558b2367b140089375cf4c33b35e7c6a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=42e65278&x-expires=1776834000&x-signature=zZrwJe0d8y8%2FkaYLT5hXvRujg2A%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"if robots takes over whos gonna pay the tax ?? the robots arent and the jobless people arent either","6","1","2026-04-15T20:38:16.000Z","malene.hiraeth","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6704200688916972549","7629088072377828118","https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/10e1203d0cbf235f242b47f944dbc4de~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1c5c9737&x-expires=1776834000&x-signature=fBTTRHXxEEjwQ%2FqPKFVPkFhyhxk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"just shocking 😡😡","5","0","2026-04-16T12:11:16.000Z","galletlad62","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6849715930127336454","7629328478336729859","https://p16-common-sign.tiktokcdn.com/tos-useast2a-avt-0068-euttp/93b4e40d2bc91e428b908ca19a468664~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0a832110&x-expires=1776834000&x-signature=9KLB%2FqRl5SSadm3yDtCg45jLVbE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"Wouldn't be a problem with a proper UBI for every worker.","7","3","2026-04-14T14:15:44.000Z","fragsascha","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7337104290090239009","7628618363741176609","https://p16-common-sign.tiktokcdn.com/tos-useast2a-avt-0068-euttp/f7c74f10fb34d9afdd56c25cb2506abf~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a4b1bf85&x-expires=1776834000&x-signature=ViqGdqog6XwqZXU6VVbPMsGuxTo%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"Depressing","5","0","2026-04-15T20:03:00.000Z","buttgirl69","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6932607551301256197","7629078955354489607","https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/aa330346a32d6cbf38e43142d85f1e16~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=6f3f7a77&x-expires=1776834000&x-signature=5QC4MxC%2Fjfv0SMCs3c6G9XZcJ4g%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"Bright future","6","0","2026-04-14T16:07:20.000Z","andy15fun15","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6634953628564832262","7628647154760106784","https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/7332501169312694278~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=4c2c1cec&x-expires=1776834000&x-signature=RaDLZJunVWt6mFRLWVwE8ioPLmQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"a.i is the futur 😁.
no more job , no more money !!!!","5","3","2026-04-15T08:21:02.000Z","macrorvujyq","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7480301597886301216","7628897975557767958","https://p19-common-sign.tiktokcdn.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=84f9340f&x-expires=1776834000&x-signature=ZXBoy%2BC8iHnGM0m%2By3AstFICigk%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"Is it terrifying, or is it terrific?","5","4","2026-04-14T20:59:48.000Z","melodymayfair","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6960694137054577670","7628722504987820822","https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/e14f5dd85284762129b7300d4850f24d~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=85a6e327&x-expires=1776834000&x-signature=O5OmUOQnyxcsCR5Hng0TWZKyaVA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"No one should be working jobs like this","5","0","2026-04-14T20:14:21.000Z","omax19912","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7087317555026936837","7628710802963809046","https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/7087318459483095046~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d6038ce9&x-expires=1776834000&x-signature=ZOH0XrvmJsgyVUu7u2gbUOpNmNc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"Terrible","3","0","2026-04-17T23:32:49.000Z","redback24","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6762077989037523974","7629875123583517442","https://p16-common-sign.tiktokcdn.com/tos-useast2a-avt-0068-euttp/b9d832c3f42114200397733b9c44621f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c3650cd2&x-expires=1776834000&x-signature=Pje6RPmVW%2BmY%2Fc1VfhG8O2nmhe4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"Why is it terrifying. Making the world easy is terrifying. We were not even meant to suffer","2","0","2026-04-18T18:53:37.000Z","temamanager1","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7519822072119247894","7630174328160813846","https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/f7482bfa4353975cb4fcb12e981061fb~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a2d11c17&x-expires=1776834000&x-signature=cLWqwnejQDSu74tg1U0NW%2BrJmnw%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"This is so sad 💔","2","0","2026-04-18T13:45:51.000Z","dr_moj","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6962901023048877062","7630095018490135313","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/3056b8321341b5a6052b08e012b899d5~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0880c8ac&x-expires=1776834000&x-signature=s%2BY6NHC7QraHlMgi0TjKPYU7Qms%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"preparing for post human economy","3","0","2026-04-17T04:24:27.000Z","m.adolfkobal","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7059674954618864666","7629579255723606791","https://p16-sign-sg.tiktokcdn.com/tos-alisg-avt-0068/d520299c4343208f817f4111811e269c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e9508af3&x-expires=1776834000&x-signature=S%2BNIOkyB2oXLR%2Bbwf2c5mdmT5cA%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"Ai is going to start using its feet to make food","4","0","2026-04-15T16:59:37.000Z","stuffandydoes","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7383953332291290145","7629031713225671446","https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/b6306be67ca6b32290b6a81c112223b8~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=81287c0b&x-expires=1776834000&x-signature=3XbI1sSXU46FR%2FKvmAuOHnRZv5s%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"How do u think autonomous cars work","3","0","2026-04-16T21:14:58.000Z","_theeoracle_","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6940312965364401158","7629468575460672278","https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/9f29b532de59ef206b3f25066e5c7cec~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d8fc762f&x-expires=1776834000&x-signature=11Hr8McHnBUJzsQDwFRFyw0SqMg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my2"
"If no one has jobs, no one has money to buy anything made by ai.","0","0","2026-04-21T00:13:01.000Z","croc4195","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7562393276301755405","7630998795647681294","https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/ba752d503e10e60194a0e342eec12c9a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=96518d50&x-expires=1776834000&x-signature=GQ7nk3HT837cysqYYeTi9CrkkF4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my"
"a bad move in the wrong direction","0","0","2026-04-20T23:53:52.000Z","daniel.nunn30","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7381005349691180038","7630993816007525138","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/532a6dfd5f8f9b17b614d4f9d8993364~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=22f00078&x-expires=1776834000&x-signature=gx1rIFeR2vpsK0tUWFMf5RwGDBQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my"
"theres this guy Dorian Lorne who says he literally died and came back… i rolled my eyes at first but then he starts talking about reality like it’s some kind of simulation we’re all reinforcing without realizing it. not saying he’s right, but that idea hasn’t left my head. btw it’s When Reality Fractures by Dorian Lorne","334","0","2026-04-16T15:59:06.000Z","m_paz19","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7429303212459000837","7629387223242949383","https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/33e9179493e723db35f92c2ccbad81e9~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5a215018&x-expires=1776834000&x-signature=mwk7kVGex44tVtj0WuydCumrsXc%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my"
"What’s so terrifying about it? Were we born as work-loving slaves, and now we don’t want machines to work for us? When machines take over a sufficient percentage of jobs, we’ll have to shift the paradigm away from “you work in order to live.”","9","4","2026-04-14T09:48:35.000Z","l_mock_gods","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7457956364502647830","7628549516333777686","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/81549f25450e8bdb7696a5cf557919d4~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=9f647741&x-expires=1776834000&x-signature=iug2oYy6qEUg1AemS1fM6mkZsZ0%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my"
"Evolution. Change is not fear or terrifyingly bad.","0","3","2026-04-16T13:37:34.000Z","nowiswow7","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7353645605811995681","7629350724430365442","https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/c08fd39851b2f32cc5774a60e9de8a57~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=1e8f5865&x-expires=1776834000&x-signature=U2cbQduTxM953oIwvppIxbrP6gE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my"
"Same is happening on your PC","2","2","2026-04-14T13:49:24.000Z","jamescarroll882","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6977021877361869829","7628611614178034454","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/7325138927307653126~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c2a48f13&x-expires=1776834000&x-signature=5%2B2MMucQBEwAPL%2Bza1vFe%2BqTNME%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my"
"not something to be worried about. AI can learrn the look but not the feel. And feel has HUGE part in sewing","0","1","2026-04-15T17:54:45.000Z","doublewin.eq","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6824055265332741125","7629045927156548374","https://p16-common-sign.tiktokcdn.com/tos-useast2a-avt-0068-euttp/2c681e15ea291e3022bac1c0509b3d2b~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=afa4f853&x-expires=1776834000&x-signature=Z%2FxO9kRvRrwC5R3cwLSrD0zBBzg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my"
"Wonder if","0","1","2026-04-15T12:39:23.000Z","shoofimafee","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7251254911466423302","7628964672183730952","https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/6bc8ce761856d6df1e06fde6c076477f~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=eea0c708&x-expires=1776834000&x-signature=7d%2B47LLkPM22OK2TOvv3ZHUm%2FXE%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my"
"I uploaded the videos to my robot and the robot put a virus on my PC and said I had to pay to have it removed 👀","2","0","2026-04-15T19:23:45.000Z","smashbox84","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7176028339513410566","7629068859400160022","https://p16-common-sign.tiktokcdn.com/tos-useast2a-avt-0068-euttp/a13558e7748909b26a1e266dbdde70e2~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=a459657d&x-expires=1776834000&x-signature=9G4R7S%2B97qvKx2FfYR%2FkjJoARsQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my"
"This would be illegal in eu","1","1","2026-04-17T04:23:24.000Z","lynchdemon","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7288771958900327456","7629578890692035350","https://p16-common-sign.tiktokcdn.com/tos-useast2a-avt-0068-euttp/e9366acdb73b03d06c5a7d6e947a4d95~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8b4587cf&x-expires=1776834000&x-signature=VBeRY3YKUj9FiDZ6DyAnBMEpv7Q%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my"
"You know how expensive robotics are? theres millions of these sweatshops around and theyll always have to use humans","0","1","2026-04-15T14:32:55.000Z","supernopee","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7176741290066510854","7628993880856281878","https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/7176741548016959494~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=8ec48d80&x-expires=1776834000&x-signature=%2By%2FfI0%2FpDIRORHwePBEK8CxaXoU%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my"
"Homogeneous tasks aren’t best for humans .. time to let go","0","1","2026-04-16T05:59:13.000Z","roo192506","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6668237602535981061","7629232494081393430","https://p16-common-sign.tiktokcdn.com/tos-useast2a-avt-0068-euttp/902759c728de2b496b499ca7b2ea4c16~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=0ac0f86f&x-expires=1776834000&x-signature=waMJrM6W3nronIerGsr3xjPeoiI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my"
"For universal basic income.","1","1","2026-04-14T18:45:46.000Z","morshi92","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6803410618986234886","7628687990634152726","https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/7327636121869582341~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=24d05159&x-expires=1776834000&x-signature=GWLuMW9QTl1LCCwp00IuAyEAC%2FQ%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my"
"Would you rather have humans do these sweatshop jobs? Okay..","1","1","2026-04-14T10:51:24.000Z","stibimoi","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6629780275737952262","7628565712365421334","https://p16-sign-va.tiktokcdn.com/tos-maliva-avt-0068/f7123b9c9e1595085a0ce0ad4d2e7b27~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=d77ae72c&x-expires=1776834000&x-signature=k2a5VP7zmj5KUuSf2kC%2BMQ6328c%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my"
"loafing wont exist in the future","1","1","2026-04-15T00:40:44.000Z","mebe2655","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7204470749917840390","7628779397395170068","https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/2d904a9cb8075574236aa949ca4aaa4a~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=e8f319be&x-expires=1776834000&x-signature=2lhBeDSfEoNVe1QkIq0hlgpRTKI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my"
"so, they're enabling their unemployment 💀","11","0","2026-04-14T08:15:42.000Z","iamthegreatjoel","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7014893553004921861","7628525604942185234","https://p16-common-sign.tiktokcdn.com/tos-maliva-avt-0068/5527a8b7821fc4f323936cb63f58776c~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=5f34a2bc&x-expires=1776834000&x-signature=sqbhOT0KcpUvQNRjsgYHQ%2B9FmJI%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my"
"I see things differently. These head cameras could be for quality control. We don't know what's really going on inside the factory, and the original video has no sound, so content creators can say whatever they want. AI doesn't need training for sewing, and robotic arms have been carving wood and building cars for decades, so it's too easy for AI/Robotic arms for sewing.","1","0","2026-04-15T15:26:20.000Z","simonhtut","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6649719004498919429","7629007682154971922","https://p16-common-sign.tiktokcdn.com/tos-alisg-avt-0068/2d82a89914c6b0f2f3633b50ec094915~tplv-tiktokx-cropcenter:100:100.jpg?dr=14579&refresh_token=c1697910&x-expires=1776834000&x-signature=JBS0rDEJ6Y%2BYUaNARvzxGXbHaA4%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=my"
"If those guys are the trainers, the robots will fail","3","0","2026-04-16T02:07:48.000Z","user667539920158","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7075873493632533509","7629172970451190549","https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a9394424&x-expires=1776834000&x-signature=OTkMua00Ofj5zSO9SowKyTr%2FCWg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"omg that's amazing also Dangerous","2","0","2026-04-17T01:38:16.000Z","user4806618603080","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7483748515652289543","7629536417471693588","https://p16-common-sign.tiktokcdn-us.com/tos-alisg-avt-0068/bb540cc7a8ce7d39254482a1e87678ac~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=4da521cd&x-expires=1776834000&x-signature=AZDcUQ9Y8gBwyZhtvnoY22NJB2M%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"perfect! training Ai what NOT to do And how to fix mistakes🤣","2","2","2026-04-14T19:42:35.000Z","dyson5714","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","7290902655227905030","7628702560988365584","https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a9394424&x-expires=1776834000&x-signature=OTkMua00Ofj5zSO9SowKyTr%2FCWg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
"Scary 😳","1","0","2026-04-16T11:03:23.000Z","user5765417742622","https://www.tiktok.com/@marcinteodoru/video/7628508447297867039","6912806064912942086","7629310971723367190","https://p16-common-sign.tiktokcdn-us.com/musically-maliva-obj/1594805258216454~tplv-tiktokx-cropcenter:100:100.jpg?dr=9640&refresh_token=a9394424&x-expires=1776834000&x-signature=OTkMua00Ofj5zSO9SowKyTr%2FCWg%3D&t=4d5b0474&ps=13740610&shp=30310797&shcp=ff37627b&idc=useast8"
